numbers, valid, location
(215) 860-6703, true, Newtown, PA
(952) 570-5309, true, Minnesota
(690) 532-4916, false, n/a
(660) 504-6620, true, Missouri
(299) 933-2442, false, n/a
(712) 862-8024, true, Iowa
(821) 307-2616, false, n/a
(340) 776-8026, true, U.S. Virgin Islands
(934) 432-5979, true, New York, NY
(396) 225-7921, false, n/a
(942) 655-3380, false, n/a
(918) 541-3796, true, Oklahoma
(645) 648-8177, false, n/a
(956) 898-3030, true, Texas
(367) 298-4909, false, n/a
(647) 331-2511, true, Ontario
(809) 573-0656, true, La Vega
(560) 612-6033, false, n/a
(457) 670-5953, false, n/a
(761) 826-3193, false, n/a
(358) 756-9287, false, n/a
(435) 741-9471, true, Utah
(854) 538-1060, true, Ohio
(915) 430-5311, true, Texas
(526) 847-1763, false, n/a
(627) 268-0539, false, n/a
(684) 569-7844, false, n/a
(900) 405-5566, true, 
(497) 968-0691, false, n/a
(618) 661-4238, true, Illinois
(888) 285-5658, true, 
(234) 385-7221, true, Ohio
(919) 398-4768, true, North Carolina
(300) 971-0013, false, n/a
(251) 643-3303, true, Alabama
(287) 804-1634, false, n/a
(572) 739-1320, false, n/a
(283) 963-0528, true, Ohio
(596) 677-8231, false, n/a
(761) 231-8665, false, n/a
(794) 265-9389, false, n/a
(866) 305-9485, true, 
(304) 491-4743, true, West Virginia
(571) 880-2044, true, Virginia
(418) 537-7400, true, Quebec
(925) 580-2319, true, California
(682) 422-5647, true, Texas
(759) 351-9885, false, n/a
(421) 654-8716, false, n/a
(828) 413-4929, true, North Carolina
(289) 727-6510, true, Ontario
(490) 739-0307, false, n/a
(664) 628-4132, false, n/a
(595) 227-1152, false, n/a
(233) 651-5875, false, n/a
(678) 659-1978, true, Georgia
(713) 435-7309, true, Texas
(348) 316-9937, false, n/a
(314) 217-9652, true, Missouri
(369) 970-6073, false, n/a
(777) 710-8988, false, n/a
(301) 775-1354, true, Maryland
(422) 945-3820, false, n/a
(785) 276-5526, true, Kansas
(288) 604-5329, false, n/a
(254) 320-9464, true, Texas
(230) 982-5809, false, n/a
(766) 627-4766, false, n/a
(704) 781-5772, true, Concord, NC
(962) 382-7108, false, n/a
(290) 503-1654, false, n/a
(507) 896-3950, true, Houston, MN
(286) 287-9623, false, n/a
(996) 307-2215, false, n/a
(720) 752-8037, true, Colorado
(994) 894-1707, false, n/a
(531) 966-7790, true, Nebraska
(702) 657-3988, true, North Las Vegas, NV
(942) 470-9336, false, n/a
(282) 990-1890, false, n/a
(706) 381-2805, true, Georgia
(462) 897-2708, false, n/a
(620) 320-2152, true, Kansas
(827) 663-0330, false, n/a
(998) 775-0745, false, n/a
(834) 444-5456, false, n/a
(806) 887-2594, true, Texas
(670) 330-5814, false, n/a
(689) 668-5740, true, Florida
(314) 841-0731, true, Missouri
(546) 491-1508, false, n/a
(242) 732-8690, false, n/a
(983) 269-2564, false, n/a
(765) 356-9107, true, Indiana
(888) 757-4383, true, 
(357) 918-0973, false, n/a
(564) 663-0187, true, Washington State
(702) 899-0903, true, Nevada
(783) 406-0894, false, n/a
(444) 998-8595, false, n/a
(443) 569-9235, true, Maryland
(956) 236-6461, true, Texas
(840) 600-5274, false, n/a
(753) 433-2996, false, n/a
(887) 346-5661, false, n/a
(281) 802-6303, true, Texas
(440) 740-3937, true, Ohio
(750) 518-9566, false, n/a
(575) 623-1484, true, Roswell, NM
(411) 423-3795, false, n/a
(889) 541-0607, false, n/a
(306) 741-9809, true, Saskatchewan
(377) 538-5313, false, n/a
(887) 501-7686, false, n/a
(350) 598-9856, false, n/a
(925) 341-6738, true, California
(913) 786-6829, true, Kansas
(564) 206-7168, true, Washington State
(492) 525-6623, false, n/a
(240) 300-4283, true, Maryland
(486) 526-0215, false, n/a
(447) 504-9831, false, n/a
(694) 296-3126, false, n/a
(389) 388-7127, false, n/a
(203) 526-2210, true, Connecticut
(799) 966-2703, false, n/a
(209) 644-4625, true, California
(543) 925-4005, false, n/a
(504) 648-6954, true, Louisiana
(538) 291-4193, false, n/a
(515) 268-1740, true, Iowa
(891) 283-6823, false, n/a
(795) 801-4948, false, n/a
(623) 328-9819, true, Arizona
(855) 307-0468, true, 
(255) 492-3639, false, n/a
(265) 561-8371, false, n/a
(526) 683-4627, false, n/a
(960) 427-0742, false, n/a
(248) 945-9201, true, Michigan
(206) 557-1525, true, Washington State
(888) 332-3160, true, 
(615) 555-4625, true, Tennessee
(688) 947-4161, false, n/a
(530) 729-8772, true, California
(225) 915-2565, true, Louisiana
(341) 643-8189, true, California
(631) 994-6244, true, New York
(288) 368-4350, false, n/a
(663) 939-0782, false, n/a
(503) 596-9828, true, Oregon
(405) 637-0283, true, Oklahoma
(722) 206-4068, false, n/a
(309) 858-8343, true, Illinois
(836) 309-8428, false, n/a
(970) 496-6217, true, Fort Collins, CO
(492) 710-0363, false, n/a
(896) 395-8399, false, n/a
(675) 382-0351, false, n/a
(221) 419-2223, false, n/a
(305) 991-6834, true, Florida
(483) 963-8740, false, n/a
(995) 810-8783, false, n/a
(324) 950-6173, false, n/a
(416) 373-2181, true, Ontario
(911) 855-7773, false, n/a
(301) 888-7841, true, Maryland
(912) 573-4918, true, Georgia
(736) 661-1626, false, n/a
(248) 520-5432, true, Michigan
(912) 280-6885, true, Brunswick, GA
(989) 903-5218, true, Michigan
(969) 443-9834, false, n/a
(795) 943-0270, false, n/a
(318) 445-8445, true, Alexandria, LA
(515) 324-8441, true, Iowa
(329) 615-4545, false, n/a
(970) 650-7366, true, Colorado
(515) 559-3306, true, Iowa
(317) 735-2919, true, Indiana
(954) 732-9568, true, Florida
(606) 955-7939, true, Kentucky
(479) 686-8356, true, Arkansas
(279) 438-3387, true, California
(645) 922-1919, false, n/a
(228) 271-6643, true, Mississippi
(371) 335-1183, false, n/a
(290) 449-6251, false, n/a
(616) 476-5956, true, Michigan
(996) 496-5524, false, n/a
(709) 638-2732, true, Newfoundland and Labrador
(874) 552-0830, false, n/a
(404) 477-9511, true, Atlanta, GA
(259) 981-9300, false, n/a
(724) 306-3664, true, Pennsylvania
(661) 399-1821, true, Bakersfield, CA
(837) 502-4263, false, n/a
(548) 501-6804, true, Ontario
(924) 867-0692, false, n/a
(727) 385-5380, true, Florida
(331) 642-0701, true, Illinois
(224) 475-4359, true, Illinois
(804) 434-5200, true, Virginia
(662) 228-0266, true, Mississippi
(397) 877-0219, false, n/a
(486) 896-1091, false, n/a
(532) 819-1152, false, n/a
(876) 228-9261, false, n/a
(788) 798-8272, false, n/a
(772) 977-7136, true, Florida
(860) 595-9978, true, Connecticut
(538) 247-8847, false, n/a
(934) 389-9917, true, New York, NY
(747) 256-1965, true, California
(937) 438-9145, true, Dayton, OH
(902) 947-0674, true, Nova Scotia/Prince Edward Island
(886) 881-2592, false, n/a
(693) 756-6064, false, n/a
(492) 541-2033, false, n/a
(265) 423-9322, false, n/a
(221) 261-3975, false, n/a
(230) 627-7649, false, n/a
(286) 746-6943, false, n/a
(516) 641-3795, true, New York
(787) 505-1390, true, Puerto Rico
(999) 249-2768, false, n/a
(943) 502-8554, false, n/a
(945) 220-9483, false, n/a
(616) 832-0943, true, Michigan
(284) 398-1216, false, n/a
(370) 576-0353, false, n/a
(726) 711-6431, true, San Antonio, TX
(353) 237-6681, false, n/a
(733) 813-7502, false, n/a
(441) 591-3274, true, Bermuda
(876) 206-5773, false, n/a
(344) 360-0839, false, n/a
(943) 888-6408, false, n/a
(225) 362-3765, true, Louisiana
(226) 608-5240, true, Ontario
(267) 856-3137, true, Pennsylvania
(901) 739-8192, true, Tennessee
(435) 681-5109, true, Utah
(488) 645-7141, false, n/a
(497) 465-1576, false, n/a
(976) 341-6568, false, n/a
(234) 490-9147, true, Ohio
(800) 284-9025, true, 
(706) 778-0046, true, Cornelia, GA
(846) 922-2293, false, n/a
(574) 666-5198, true, Indiana
(785) 304-6148, true, Kansas
(673) 516-8970, false, n/a
(723) 413-7375, false, n/a
(307) 276-1010, true, Big Piney, WY
(311) 840-7242, false, n/a
(566) 587-9474, true, 
(373) 274-4673, false, n/a
(600) 817-0186, true, Canada
(925) 401-2717, true, California
(346) 255-6307, true, Texas
(290) 588-3444, false, n/a
(808) 874-8633, true, Kihei, HI
(201) 267-7241, true, New Jersey
(923) 389-3033, false, n/a
(500) 386-0005, true, 
(676) 854-7794, false, n/a
(887) 839-4834, false, n/a
(962) 458-5325, false, n/a
(763) 508-6912, true, Minnesota
(896) 637-4948, false, n/a
(603) 433-5299, true, Portsmouth, NH
(482) 709-4773, false, n/a
(268) 589-3805, false, n/a
(206) 611-0220, true, Washington State
(953) 626-4438, false, n/a
(256) 516-0721, true, Alabama
(828) 692-4678, true, Hendersonville, NC
(888) 759-9340, true, 
(207) 649-0925, true, Maine
(317) 386-6934, true, Indiana
(273) 322-1627, false, n/a
(238) 611-4352, false, n/a
(726) 871-0731, true, San Antonio, TX
(871) 650-2449, false, n/a
(557) 738-9182, false, n/a
(414) 904-4028, true, Wisconsin
(469) 678-0553, true, Texas
(762) 420-2720, true, Georgia
(340) 652-3178, false, n/a
(474) 263-5790, false, n/a
(458) 339-4788, true, Oregon
(246) 755-5664, false, n/a
(809) 564-4488, true, Dominican Republic
(924) 563-6743, false, n/a
(418) 716-5202, true, Quebec
(657) 962-9451, true, California
(898) 870-1942, false, n/a
(977) 492-7479, false, n/a
(826) 903-1330, false, n/a
(210) 334-5513, true, San Antonio, TX
(389) 699-1370, false, n/a
(476) 939-1475, false, n/a
(507) 336-5679, true, Minnesota
(777) 525-1468, false, n/a
(243) 918-0868, false, n/a
(356) 968-8060, false, n/a
(342) 868-1422, false, n/a
(231) 404-7244, true, Michigan
(983) 477-5416, false, n/a
(990) 891-8253, false, n/a
(599) 603-1227, false, n/a
(643) 830-4101, false, n/a
(589) 620-8650, false, n/a
(997) 526-7814, false, n/a
(360) 394-8685, true, Poulsbo, WA
(334) 757-9061, true, Alabama
(358) 292-9414, false, n/a
(398) 335-7333, false, n/a
(578) 683-5692, false, n/a
(204) 364-9402, true, Manitoba
(633) 405-6791, false, n/a
(276) 217-7389, true, Virginia
(357) 853-9372, false, n/a
(820) 413-0609, true, California
(683) 203-2335, false, n/a
(906) 973-6894, true, Michigan
(374) 873-3505, false, n/a
(759) 355-9611, false, n/a
(322) 921-8273, false, n/a
(418) 336-0423, true, Quebec
(303) 787-0640, true, Colorado
(790) 840-4432, false, n/a
(432) 765-5437, true, Texas
(585) 471-4008, true, New York
(916) 407-2278, true, California
(448) 916-1972, false, n/a
(492) 463-6904, false, n/a
(973) 994-2273, true, Livingston, NJ
(404) 439-8787, true, Georgia
(298) 393-5882, false, n/a
(500) 560-4922, true, 
(278) 966-6105, false, n/a
(489) 677-9656, false, n/a
(828) 577-8326, true, North Carolina
(787) 390-3440, true, Puerto Rico
(551) 518-1828, true, New Jersey
(849) 758-1074, true, Dominican Republic
(836) 382-4572, false, n/a
(916) 323-1260, true, California
(716) 838-7134, true, Buffalo, NY
(430) 708-9445, true, Texas
(954) 872-0880, true, Florida
(605) 457-2405, true, South Dakota
(243) 414-9320, false, n/a
(603) 508-5875, true, New Hampshire
(706) 554-9448, true, Waynesboro, GA
(948) 380-2855, false, n/a
(563) 865-2956, true, Iowa
(870) 363-1210, true, Arkansas
(908) 659-0968, true, New Jersey
(517) 714-7485, true, Michigan
(322) 572-4946, false, n/a
(856) 390-4420, true, New Jersey
(957) 786-8271, false, n/a
(590) 409-1348, false, n/a
(964) 730-3963, false, n/a
(613) 466-6934, true, Ontario
(406) 676-1155, true, Ronan, MT
(339) 813-4899, true, Massachusetts
(200) 900-7694, false, n/a
(458) 750-5096, true, Oregon
(746) 584-1307, false, n/a
(321) 864-9003, true, Florida
(335) 727-2531, false, n/a
(588) 433-0235, true, 
(288) 863-7276, false, n/a
(962) 541-1375, false, n/a
(679) 527-7045, false, n/a
(843) 541-0368, true, South Carolina
(392) 700-1701, false, n/a
(316) 603-5671, true, Kansas
(393) 324-4435, false, n/a
(387) 757-3670, false, n/a
(795) 206-1635, false, n/a
(844) 723-6589, true, 
(773) 284-7940, true, Chicago, IL
(878) 357-1139, true, Pennsylvania
(385) 975-8135, true, Utah
(986) 902-3947, true, Idaho
(319) 233-3631, true, Waterloo, IA
(470) 722-6127, true, Georgia
(334) 481-6818, true, Alabama
(425) 854-9937, true, Washington State
(315) 207-2100, true, New York
(789) 253-6121, false, n/a
(736) 606-8616, false, n/a
(866) 470-6312, true, 
(674) 675-5728, false, n/a
(695) 492-7630, false, n/a
(717) 340-4666, true, Pennsylvania
(975) 291-8316, false, n/a
(377) 767-6984, false, n/a
(363) 865-3521, false, n/a
(683) 636-8269, false, n/a
(633) 278-8294, false, n/a
(371) 518-5412, false, n/a
(852) 709-7846, false, n/a
(393) 202-6090, false, n/a
(654) 790-3604, false, n/a
(315) 447-0389, true, New York
(405) 718-6315, true, Oklahoma
(429) 230-0303, false, n/a
(774) 285-9784, true, Massachusetts
(345) 659-5419, false, n/a
(226) 794-7922, true, Ontario
(498) 871-5194, false, n/a
(617) 836-0844, true, Massachusetts
(334) 802-8271, true, Alabama
(694) 507-0723, false, n/a
(637) 373-9026, false, n/a
(876) 911-8588, false, n/a
(639) 328-8684, true, Saskatchewan
(579) 478-2836, true, Quebec
(770) 736-3104, true, Snellville, GA
(322) 601-1639, false, n/a
(410) 210-6162, true, Maryland
(792) 516-7518, false, n/a
(667) 619-1164, true, Maryland
(926) 863-7112, false, n/a
(826) 743-3822, false, n/a
(629) 727-0670, true, Tennessee
(459) 263-6944, false, n/a
(309) 277-3936, true, Moline, IL
(471) 360-1993, false, n/a
(778) 301-1034, true, British Columbia
(959) 808-9201, true, Connecticut
(490) 756-1838, false, n/a
(222) 540-9229, false, n/a
(451) 715-7574, false, n/a
(737) 885-5218, true, Texas
(212) 470-8718, true, New York, NY
(705) 682-3810, true, Ontario
(272) 584-8872, true, Pennsylvania
(956) 485-4291, true, Texas
(708) 424-7737, true, Illinois
(797) 372-3740, false, n/a
(743) 261-7159, true, North Carolina
(213) 813-1980, true, Los Angeles, CA
(665) 537-4311, false, n/a
(962) 893-5274, false, n/a
(562) 315-0191, true, California
(383) 530-7969, false, n/a
(667) 639-4182, true, Maryland
(283) 952-4261, true, Ohio
(761) 222-3738, false, n/a
(574) 810-1093, true, Indiana
(760) 689-1743, true, California
(819) 215-9722, true, Quebec
(776) 827-3138, false, n/a
(290) 533-4128, false, n/a
(439) 410-0299, false, n/a
(772) 630-4248, true, Florida
(368) 797-9196, false, n/a
(853) 652-7016, false, n/a
(594) 723-3230, false, n/a
(951) 663-2029, true, California
(394) 587-1374, false, n/a
(366) 374-6215, false, n/a
(501) 537-3074, true, Little Rock, AR
(934) 538-7990, true, New York, NY
(643) 588-6096, false, n/a
(897) 591-3493, false, n/a
(728) 493-3348, false, n/a
(984) 652-4228, true, North Carolina
(922) 869-8934, false, n/a
(378) 578-3413, false, n/a
(881) 657-6004, false, n/a
(923) 708-7609, false, n/a
(908) 979-0153, true, Hackettstown, NJ
(599) 953-1497, false, n/a
(924) 229-5798, false, n/a
(874) 716-7234, false, n/a
(564) 609-0809, true, Washington State
(477) 813-8256, false, n/a
(886) 551-7363, false, n/a
(400) 875-1899, false, n/a
(283) 959-7202, true, Ohio
(257) 603-8609, false, n/a
(274) 672-1632, false, n/a
(430) 848-6326, true, Texas
(428) 397-2174, false, n/a
(544) 551-6460, true, 
(257) 237-5510, false, n/a
(651) 726-6539, true, Minnesota
(661) 624-7612, true, California
(520) 906-2675, true, Arizona
(610) 988-3751, true, Reading, PA
(888) 410-0305, true, 
(811) 437-9556, false, n/a
(255) 497-9745, false, n/a
(837) 786-6942, false, n/a
(666) 986-9735, false, n/a
(548) 881-8687, true, Ontario
(632) 973-3792, false, n/a
(287) 892-4944, false, n/a
(961) 824-8282, false, n/a
(571) 946-8603, true, Virginia
(704) 335-8192, true, Charlotte, NC
(226) 286-6493, true, Ontario
(910) 413-2154, true, North Carolina
(847) 649-4860, true, Illinois
(488) 413-6181, false, n/a
(768) 616-8922, false, n/a
(984) 391-4159, true, North Carolina
(831) 910-9780, true, California
(379) 561-3097, false, n/a
(786) 221-1433, true, Florida
(565) 655-5606, false, n/a
(489) 602-3096, false, n/a
(566) 740-6946, true, 
(309) 763-1225, true, Illinois
(645) 966-1102, false, n/a
(749) 904-0678, false, n/a
(540) 613-9026, true, Virginia
(724) 631-6780, true, Pennsylvania
(249) 236-0310, true, Ontario
(634) 791-4020, false, n/a
(742) 699-3474, false, n/a
(699) 690-7510, false, n/a
(224) 737-5506, true, Illinois
(685) 909-7120, false, n/a
(347) 549-1777, true, New York
(492) 246-5469, false, n/a
(899) 538-8193, false, n/a
(813) 538-3562, true, Florida
(559) 271-5290, true, Fresno, CA
(889) 985-9750, false, n/a
(345) 801-2669, false, n/a
(300) 680-2482, false, n/a
(279) 375-5782, true, California
(815) 696-2554, true, Illinois
(883) 236-1088, false, n/a
(212) 416-7692, true, New York, NY
(687) 942-4904, false, n/a
(984) 894-9384, true, North Carolina
(411) 401-1970, false, n/a
(737) 371-8493, true, Texas
(964) 321-3845, false, n/a
(342) 860-0760, false, n/a
(358) 672-0641, false, n/a
(703) 615-8422, true, Virginia
(906) 577-8079, true, Michigan
(900) 813-4115, true, 
(242) 511-6811, false, n/a
(267) 819-0375, true, Pennsylvania
(472) 856-3957, false, n/a
(940) 926-4195, true, Texas
(211) 794-0137, false, n/a
(212) 330-3680, true, New York, NY
(866) 256-5559, true, 
(471) 907-6198, false, n/a
(466) 438-1837, false, n/a
(490) 200-7218, false, n/a
(862) 497-9883, true, New Jersey
(679) 769-9049, false, n/a
(671) 294-7177, false, n/a
(766) 451-9328, false, n/a
(671) 244-0746, false, n/a
(843) 585-0521, true, South Carolina
(923) 685-4256, false, n/a
(589) 578-5374, false, n/a
(479) 777-3560, true, Arkansas
(566) 795-9865, true, 
(294) 617-6823, false, n/a
(453) 264-0260, false, n/a
(976) 438-5511, false, n/a
(890) 994-7406, false, n/a
(399) 969-8631, false, n/a
(315) 693-2855, true, New York
(525) 292-0841, false, n/a
(527) 954-3562, false, n/a
(872) 482-4884, true, Chicago, IL
(611) 814-5823, false, n/a
(243) 694-0113, false, n/a
(728) 907-0003, false, n/a
(261) 771-0815, false, n/a
(593) 612-8770, false, n/a
(581) 232-1280, true, Quebec
(666) 333-9108, false, n/a
(817) 701-6004, true, Texas
(213) 746-3124, true, Los Angeles, CA
(412) 851-2919, true, Pennsylvania
(326) 432-9419, false, n/a
(251) 926-7643, true, Alabama
(473) 803-1288, false, n/a
(673) 695-8154, false, n/a
(277) 918-0789, false, n/a
(687) 686-9894, false, n/a
(424) 401-3901, true, California
(742) 700-9778, false, n/a
(541) 250-6662, true, Oregon
(516) 329-8124, true, New York
(309) 527-8654, true, El Paso, IL
(771) 745-7401, false, n/a
(267) 511-4462, true, Pennsylvania
(243) 279-4704, false, n/a
(548) 877-8934, true, Ontario
(290) 381-9168, false, n/a
(594) 628-5146, false, n/a
(898) 586-3742, false, n/a
(852) 227-9193, false, n/a
(487) 914-5826, false, n/a
(927) 554-2528, false, n/a
(628) 855-0360, true, California
(280) 394-3280, false, n/a
(602) 278-7005, true, Phoenix, AZ
(550) 571-2215, false, n/a
(387) 876-9153, false, n/a
(915) 726-1460, true, Texas
(831) 918-2514, true, California
(856) 251-0374, true, New Jersey
(983) 977-5101, false, n/a
(440) 722-0435, true, Ohio
(581) 785-3504, true, Quebec
(872) 937-4411, true, Chicago, IL
(945) 607-3464, false, n/a
(265) 323-0860, false, n/a
(897) 677-1299, false, n/a
(429) 773-4337, false, n/a
(912) 522-9705, true, Georgia
(292) 873-1783, false, n/a
(708) 656-0018, true, Cicero, IL
(742) 877-2524, false, n/a
(779) 303-6877, true, Illinois
(585) 529-7909, true, New York
(734) 336-2099, true, Michigan
(568) 296-5324, false, n/a
(724) 289-3969, true, Pennsylvania
(621) 225-2517, false, n/a
(256) 701-6873, true, Alabama
(911) 232-7812, false, n/a
(621) 860-7408, false, n/a
(584) 348-9472, false, n/a
